id_pedido,id_cliente,data_pedido,forma_pagamento,status_pedido,id_localizacao,desconto,frete
15935,3309,2024-07-15,Pix,Entregue,41,15,36.99
15936,4193,2024-02-04,Cartão de Crédito,Entregue,152,0,36.08
15937,2512,2021-01-11,Pix,Entregue,51,20,23.46
15938,64,2026-02-24,Cartão de Débito,Entregue,178,5,39.77
15939,4177,2025-04-10,Pix,Entregue,105,20,16.72
15940,4012,2026-01-26,Pix,Cancelado,181,0,11.57
15941,1007,2022-07-29,Pix,Entregue,78,20,36.43
15942,3509,2022-07-26,Cartão de Crédito,Cancelado,209,20,22.59
15943,4359,2024-02-11,Pix,Entregue,65,20,21.94
15944,483,2024-08-03,Pix,Entregue,42,5,15.83
15945,592,2026-03-23,Cartão de Débito,Entregue,38,0,31.42
15946,2060,2020-02-20,Pix,Entregue,255,15,13.82
15947,4059,2023-07-13,Cartão de Crédito,Entregue,19,0,42.6
15948,1138,2024-01-11,Boleto,Enviado,122,0,26.57
15949,3528,2024-05-20,Pix,Entregue,251,0,12.84
15950,417,2023-03-15,Cartão de Crédito,Entregue,176,25,12.39
15951,88,2021-07-05,Pix,Entregue,227,10,12.8
15952,2488,2024-10-18,Pix,Enviado,191,20,18.27
15953,3331,2020-06-10,Cartão de Crédito,Entregue,101,10,32.55
15954,1788,2024-11-20,Cartão de Crédito,Pendente,81,20,41.29
15955,3144,2022-05-26,Pix,Entregue,179,0,40.61
15956,859,2026-03-10,Cartão de Débito,Entregue,189,10,23.19
15957,4670,2026-03-03,Cartão de Crédito,Pago,120,10,37.13
15958,3191,2021-08-25,Pix,Pendente,135,0,42.2
15959,1214,2023-03-23,Cartão de Crédito,Enviado,104,20,15.4
15960,4333,2021-01-19,Cartão de Crédito,Entregue,65,10,38.41
15961,431,2024-01-26,Cartão de Débito,Enviado,187,25,41.69
15962,1220,2023-08-12,Boleto,Entregue,221,30,32.57
15963,990,2023-03-26,Cartão de Crédito,Enviado,108,0,38.48
15964,3447,2021-11-14,Cartão de Crédito,Entregue,109,25,32.63
15965,3612,2020-08-13,Cartão de Débito,Entregue,101,30,41.35
15966,3668,2021-07-04,Cartão de Crédito,Entregue,100,30,35.97
15967,687,2022-06-10,Boleto,Entregue,229,0,17.66
15968,4834,2020-12-20,Cartão de Débito,Entregue,186,0,41.38
15969,4217,2024-10-28,Pix,Entregue,258,0,27.47
15970,442,2020-01-06,Boleto,Entregue,181,25,28.88
15971,2965,2023-03-01,Boleto,Entregue,236,30,26.73
15972,2409,2024-01-06,Cartão de Crédito,Entregue,170,10,28.98
15973,2736,2020-06-20,Cartão de Débito,Entregue,107,0,31.91
15974,2884,2025-02-11,Boleto,Entregue,258,20,19.88
15975,4852,2023-10-17,Cartão de Débito,Enviado,189,15,25.2
15976,1001,2024-05-28,Cartão de Crédito,Entregue,85,0,34.22
15977,4864,2020-10-04,Pix,Pendente,74,0,43.54
15978,2525,2023-11-13,Pix,Entregue,252,15,37.52
15979,2102,2024-11-07,Cartão de Crédito,Entregue,122,20,28.04
15980,329,2020-12-07,Cartão de Crédito,Pendente,15,15,37.52
15981,15,2025-10-30,Pix,Entregue,23,10,44.1
15982,284,2021-10-22,Cartão de Crédito,Entregue,235,5,14.33
15983,1163,2021-04-25,Cartão de Débito,Entregue,102,20,35.7
15984,2539,2026-01-21,Cartão de Débito,Entregue,237,5,42.3
15985,4360,2022-07-25,Pix,Cancelado,101,0,40.19
15986,3232,2025-09-14,Boleto,Entregue,41,30,27.18
15987,4535,2021-04-10,Cartão de Débito,Entregue,186,25,20.36
15988,443,2021-07-17,Pix,Entregue,17,0,19.76
15989,4171,2025-05-09,Boleto,Entregue,181,5,26.71
15990,4040,2025-07-29,Cartão de Débito,Entregue,254,0,43.78
15991,1687,2021-09-07,Pix,Enviado,121,0,11.08
15992,4022,2020-08-22,Pix,Entregue,172,0,35.29
15993,4615,2024-04-27,Pix,Entregue,252,0,26.37
15994,3530,2026-02-04,Pix,Enviado,224,15,13.02
15995,3443,2020-12-31,Pix,Entregue,42,10,44.48
15996,666,2023-11-15,Cartão de Débito,Pago,190,15,26.63
15997,3389,2020-07-14,Pix,Pendente,69,30,19.22
15998,1244,2021-02-07,Cartão de Crédito,Enviado,195,30,40.75
15999,3087,2023-07-05,Pix,Entregue,254,0,12.04
16000,1462,2024-08-22,Boleto,Entregue,171,15,16.24
16001,776,2021-04-07,Pix,Pendente,121,30,42.83
16002,864,2023-10-28,Pix,Entregue,188,5,12.94
16003,3091,2025-04-28,Pix,Entregue,106,10,11.7
16004,476,2021-02-02,Pix,Pendente,226,20,28.86
16005,1545,2020-02-19,Cartão de Débito,Cancelado,181,15,26.91
16006,3171,2025-06-15,Pix,Enviado,247,15,9.39
16007,4839,2023-03-18,Cartão de Crédito,Pendente,259,10,22.26
16008,4704,2026-03-04,Cartão de Débito,Entregue,42,10,27.75
16009,227,2022-04-24,Cartão de Crédito,Entregue,87,10,41.39
16010,3258,2023-05-06,Boleto,Entregue,61,25,12.85
16011,883,2020-02-09,Cartão de Crédito,Entregue,171,5,39.4
16012,2212,2021-01-02,Pix,Enviado,251,20,33.64
16013,3159,2020-08-25,Pix,Entregue,177,5,14.04
16014,3275,2022-05-08,Cartão de Débito,Pago,188,15,42.69
16015,3421,2026-01-17,Cartão de Crédito,Entregue,106,15,37.57
16016,3083,2023-01-25,Cartão de Crédito,Entregue,189,0,37.7
16017,509,2020-06-07,Cartão de Débito,Entregue,42,0,42.64
16018,203,2026-02-11,Cartão de Débito,Entregue,59,30,14.9
16019,4807,2024-03-29,Pix,Cancelado,60,0,23.48
16020,1966,2024-03-25,Pix,Pago,13,5,10.0
16021,937,2021-04-22,Cartão de Débito,Entregue,41,15,36.64
16022,4089,2023-11-25,Cartão de Débito,Entregue,70,20,27.89
16023,4065,2020-05-28,Cartão de Crédito,Entregue,58,25,29.11
16024,2861,2023-05-05,Boleto,Pago,111,10,39.16
16025,4442,2020-10-17,Cartão de Crédito,Enviado,121,0,11.99
16026,3244,2020-02-05,Boleto,Entregue,239,30,10.24
16027,2936,2022-10-02,Cartão de Débito,Entregue,110,0,22.31
16028,3814,2021-05-09,Cartão de Crédito,Entregue,68,30,13.44
16029,3436,2026-02-11,Pix,Pago,244,5,27.31
16030,4828,2021-01-24,Cartão de Crédito,Entregue,117,0,44.29
16031,2188,2025-08-08,Cartão de Débito,Entregue,259,20,16.2
16032,107,2020-04-13,Cartão de Crédito,Pago,21,0,26.52
16033,3463,2024-02-24,Boleto,Entregue,258,10,41.7
16034,2407,2025-08-10,Cartão de Crédito,Enviado,182,20,13.21
16035,3233,2022-10-21,Pix,Entregue,54,20,15.14
16036,1607,2022-06-16,Boleto,Entregue,47,20,34.67
16037,3129,2024-07-03,Pix,Entregue,61,0,16.73
16038,559,2024-04-22,Cartão de Crédito,Entregue,238,0,30.35
16039,1072,2020-07-27,Pix,Entregue,74,10,40.41
16040,4426,2021-02-25,Pix,Pendente,152,0,13.15
16041,129,2025-09-21,Cartão de Crédito,Enviado,254,0,43.66
16042,3009,2020-01-08,Cartão de Crédito,Entregue,108,5,18.58
16043,4490,2023-04-30,Cartão de Crédito,Entregue,221,30,34.64
16044,3445,2021-11-11,Cartão de Crédito,Entregue,251,0,42.27
16045,2943,2023-06-18,Cartão de Débito,Entregue,255,5,30.95
16046,2289,2021-04-05,Cartão de Débito,Entregue,251,0,23.6
16047,4230,2022-01-25,Cartão de Crédito,Entregue,257,20,19.43
16048,339,2020-07-21,Cartão de Crédito,Pendente,10,25,10.86
16049,1960,2025-02-11,Cartão de Crédito,Pendente,177,5,9.22
16050,281,2023-01-26,Pix,Enviado,151,0,15.59
16051,1233,2023-06-14,Boleto,Enviado,231,30,32.39
16052,1156,2022-02-23,Cartão de Crédito,Entregue,81,15,13.49
16053,3147,2024-04-19,Cartão de Crédito,Entregue,246,0,18.99
16054,4791,2025-10-14,Pix,Entregue,101,5,39.59
16055,643,2025-09-06,Cartão de Débito,Pago,222,0,39.42
16056,3633,2020-11-30,Cartão de Crédito,Entregue,238,25,20.02
16057,3338,2022-04-06,Boleto,Entregue,257,0,23.12
16058,734,2023-03-30,Pix,Entregue,104,5,40.65
16059,3941,2023-01-28,Pix,Entregue,120,20,22.13
16060,4983,2025-05-24,Cartão de Crédito,Entregue,267,30,13.59
16061,4723,2021-09-26,Cartão de Crédito,Entregue,165,20,43.96
16062,167,2025-03-23,Pix,Entregue,155,30,24.35
16063,1011,2020-01-11,Cartão de Débito,Entregue,109,0,22.83
16064,2735,2022-04-27,Cartão de Crédito,Entregue,151,0,30.4
16065,2896,2023-03-08,Cartão de Crédito,Cancelado,270,0,10.06
16066,1790,2025-04-25,Pix,Entregue,41,20,17.4
16067,2538,2025-07-24,Pix,Entregue,8,15,14.53
16068,4034,2023-01-29,Pix,Entregue,61,0,16.62
16069,1914,2024-03-30,Boleto,Entregue,53,5,39.04
16070,2457,2026-02-08,Cartão de Débito,Entregue,41,10,30.97
16071,3088,2020-05-26,Pix,Entregue,37,15,12.71
16072,2137,2021-03-12,Pix,Entregue,221,20,8.12
16073,3400,2026-03-02,Cartão de Crédito,Entregue,40,0,16.64
16074,1155,2025-04-09,Pix,Entregue,185,20,19.39
16075,3643,2020-08-22,Pix,Entregue,251,0,8.74
16076,3905,2025-09-19,Pix,Entregue,87,0,8.71
16077,2206,2022-06-27,Cartão de Crédito,Entregue,108,15,37.57
16078,4275,2024-10-07,Pix,Entregue,199,0,23.59
16079,2324,2025-09-05,Pix,Entregue,110,15,41.31
16080,2943,2023-08-01,Pix,Entregue,222,10,8.4
16081,1437,2022-11-25,Cartão de Crédito,Entregue,172,30,26.14
16082,3265,2022-01-22,Cartão de Crédito,Entregue,81,0,44.03
16083,2412,2023-07-14,Cartão de Crédito,Entregue,237,0,39.92
16084,4645,2024-06-05,Pix,Entregue,41,5,43.25
16085,687,2026-02-27,Cartão de Crédito,Entregue,38,0,9.62
16086,4338,2024-10-09,Boleto,Pendente,257,30,23.69
16087,3637,2024-08-01,Cartão de Crédito,Enviado,251,20,34.22
16088,3077,2024-01-11,Pix,Entregue,260,20,11.71
16089,702,2024-09-13,Cartão de Crédito,Entregue,251,5,17.03
16090,4960,2026-03-03,Pix,Entregue,259,0,13.5
16091,2506,2026-01-06,Cartão de Crédito,Pago,231,0,28.48
16092,1982,2020-10-04,Cartão de Crédito,Entregue,31,20,13.26
16093,4023,2023-09-28,Pix,Entregue,120,10,42.3
16094,2486,2023-07-21,Cartão de Débito,Entregue,251,15,23.98
16095,346,2024-10-11,Pix,Entregue,158,5,24.67
16096,1541,2025-04-13,Pix,Entregue,265,0,34.72
16097,3276,2021-11-21,Cartão de Débito,Pendente,235,15,25.18
16098,2946,2023-01-24,Pix,Entregue,256,0,19.37
16099,3765,2020-02-29,Cartão de Crédito,Cancelado,171,15,33.87
16100,1216,2022-03-25,Cartão de Crédito,Cancelado,260,10,11.41
16101,1227,2022-09-16,Pix,Entregue,107,30,35.48
16102,3813,2020-02-19,Pix,Cancelado,251,30,17.69
16103,2038,2020-12-13,Pix,Pago,39,15,32.29
16104,1520,2021-08-24,Pix,Entregue,257,0,12.41
16105,803,2024-12-22,Boleto,Entregue,163,0,24.88
16106,1383,2020-10-06,Cartão de Débito,Entregue,260,0,13.74
16107,492,2024-01-01,Cartão de Crédito,Entregue,251,0,26.93
16108,3249,2023-09-25,Cartão de Crédito,Entregue,188,10,43.61
16109,486,2021-08-15,Pix,Entregue,131,20,22.86
16110,1504,2021-02-06,Cartão de Crédito,Entregue,256,15,26.38
16111,4978,2025-10-15,Cartão de Crédito,Entregue,187,0,41.69
16112,3739,2020-08-20,Cartão de Crédito,Entregue,41,15,8.93
16113,3492,2021-06-16,Pix,Entregue,101,15,18.63
16114,1474,2025-10-14,Cartão de Débito,Entregue,258,15,35.89
16115,1192,2025-12-01,Cartão de Crédito,Cancelado,61,10,13.01
16116,1971,2021-01-11,Cartão de Crédito,Entregue,259,15,29.54
16117,4289,2020-05-23,Pix,Pago,260,10,19.82
16118,1586,2023-10-16,Pix,Pendente,233,20,43.04
16119,1207,2021-01-25,Pix,Pago,81,0,42.97
16120,2975,2023-09-12,Pix,Entregue,61,20,37.44
16121,833,2023-02-11,Boleto,Entregue,139,15,22.88
16122,2640,2026-03-03,Cartão de Crédito,Pendente,252,0,20.71
16123,4830,2024-11-12,Pix,Entregue,131,20,16.87
16124,2631,2025-09-28,Cartão de Crédito,Entregue,225,0,9.26
16125,2355,2023-08-13,Cartão de Crédito,Entregue,7,10,8.55
16126,3772,2022-05-02,Cartão de Crédito,Entregue,43,10,31.32
16127,3105,2026-02-04,Pix,Entregue,177,0,38.82
16128,3183,2022-04-16,Cartão de Crédito,Pendente,208,5,20.74
16129,4003,2020-12-27,Cartão de Crédito,Entregue,241,30,43.33
16130,95,2021-07-27,Cartão de Crédito,Entregue,82,30,37.92
16131,2287,2024-03-29,Cartão de Crédito,Entregue,72,0,37.19
16132,2753,2022-09-14,Boleto,Entregue,106,5,22.14
16133,591,2022-04-19,Cartão de Crédito,Pendente,127,0,32.69
16134,285,2025-09-08,Pix,Pago,222,20,16.03
16135,1422,2021-11-20,Cartão de Débito,Cancelado,102,0,36.47
16136,1797,2020-04-07,Pix,Entregue,218,10,35.47
16137,2584,2023-12-25,Cartão de Débito,Entregue,51,0,28.96
16138,4176,2025-11-20,Cartão de Crédito,Entregue,137,20,8.5
16139,4668,2024-09-20,Pix,Entregue,126,0,40.07
16140,3613,2022-09-08,Pix,Pago,258,5,12.13
16141,3556,2025-07-04,Boleto,Entregue,225,25,16.87
16142,4147,2024-12-26,Pix,Pago,174,0,28.65
16143,3942,2026-01-24,Pix,Entregue,120,25,29.88
16144,2383,2024-04-28,Pix,Entregue,121,10,36.11
16145,1628,2022-09-07,Cartão de Crédito,Entregue,60,5,28.93
16146,2092,2024-04-26,Cartão de Crédito,Entregue,183,0,22.95
16147,3575,2022-03-05,Cartão de Débito,Enviado,258,10,22.76
16148,846,2021-11-01,Pix,Enviado,81,20,14.51
16149,827,2025-04-07,Pix,Cancelado,115,30,30.37
16150,4297,2021-07-31,Cartão de Crédito,Enviado,80,25,24.59
16151,3460,2023-09-08,Cartão de Débito,Entregue,88,10,22.97
16152,2038,2025-09-20,Pix,Entregue,52,0,9.3
16153,3297,2024-04-24,Boleto,Entregue,186,15,27.81
16154,4435,2022-11-24,Cartão de Crédito,Entregue,185,0,28.93
16155,2028,2024-07-29,Pix,Enviado,257,0,11.61
16156,314,2024-06-11,Cartão de Débito,Pendente,189,20,36.65
16157,680,2025-12-20,Cartão de Débito,Enviado,41,25,33.79
16158,1506,2022-11-09,Pix,Entregue,184,25,24.1
16159,188,2021-11-26,Cartão de Crédito,Entregue,123,0,20.54
16160,3624,2021-11-13,Boleto,Entregue,189,5,9.28
16161,1060,2024-12-10,Pix,Entregue,105,20,36.38
16162,4300,2026-01-16,Cartão de Débito,Entregue,186,0,23.61
16163,1226,2024-05-25,Cartão de Crédito,Entregue,190,0,26.96
16164,4111,2020-12-22,Cartão de Crédito,Entregue,251,5,27.18
16165,4106,2023-11-19,Cartão de Crédito,Entregue,101,0,35.69
16166,200,2021-07-05,Pix,Entregue,54,30,40.43
16167,1683,2023-02-19,Boleto,Entregue,62,10,13.67
16168,700,2020-03-19,Boleto,Entregue,102,10,8.44
16169,4292,2020-03-15,Cartão de Crédito,Entregue,140,0,38.23
16170,1408,2021-02-26,Cartão de Crédito,Enviado,41,10,26.67
16171,2401,2020-03-05,Boleto,Entregue,176,15,25.28
16172,768,2024-05-22,Cartão de Crédito,Entregue,75,10,39.33
16173,281,2024-05-12,Cartão de Débito,Enviado,253,5,40.31
16174,4022,2022-02-06,Cartão de Crédito,Entregue,105,0,20.65
16175,78,2020-10-04,Cartão de Crédito,Entregue,222,15,21.01
16176,2270,2023-11-10,Cartão de Débito,Entregue,101,0,11.6
16177,84,2022-09-19,Pix,Entregue,75,5,21.9
16178,2393,2022-05-31,Pix,Pendente,138,15,20.9
16179,2256,2020-07-04,Pix,Entregue,191,5,41.3
16180,4632,2022-12-24,Boleto,Pendente,131,5,38.18
16181,1548,2021-03-01,Cartão de Débito,Entregue,182,10,22.08
16182,2835,2023-08-09,Pix,Entregue,181,15,41.96
16183,4856,2021-06-03,Pix,Entregue,240,25,17.77
16184,3376,2022-06-04,Pix,Entregue,141,30,42.76
16185,2227,2024-04-02,Boleto,Pago,101,0,18.83
16186,3601,2020-12-17,Pix,Entregue,221,0,26.08
16187,3677,2025-08-02,Cartão de Crédito,Entregue,238,5,26.21
16188,924,2023-12-08,Cartão de Crédito,Entregue,181,0,43.99
16189,2366,2020-11-25,Pix,Entregue,261,15,41.19
16190,500,2021-05-07,Pix,Enviado,187,15,41.55
16191,270,2024-10-14,Cartão de Débito,Entregue,178,15,40.13
16192,961,2022-03-09,Cartão de Débito,Entregue,172,30,40.27
16193,1872,2024-04-19,Pix,Entregue,81,0,39.42
16194,1246,2020-02-02,Pix,Entregue,160,20,38.6
16195,1324,2021-06-10,Pix,Entregue,249,0,29.41
16196,1127,2023-05-26,Cartão de Crédito,Cancelado,187,5,40.58
16197,797,2021-12-24,Pix,Cancelado,260,0,15.68
16198,4280,2024-04-18,Cartão de Débito,Entregue,238,25,35.97
16199,1342,2025-09-20,Cartão de Crédito,Pendente,56,20,28.45
16200,3886,2021-03-24,Pix,Pendente,101,0,29.73
16201,1459,2021-10-02,Pix,Entregue,106,10,42.6
16202,1590,2023-02-04,Boleto,Entregue,192,0,24.51
16203,164,2022-04-19,Pix,Entregue,151,5,26.88
16204,3324,2023-02-10,Pix,Entregue,101,20,29.9
16205,2833,2022-03-16,Cartão de Crédito,Entregue,236,5,35.62
16206,2266,2020-09-02,Cartão de Crédito,Entregue,261,20,35.56
16207,3656,2024-03-20,Cartão de Crédito,Entregue,255,0,29.78
16208,3229,2023-10-08,Pix,Entregue,251,20,12.74
16209,721,2024-09-13,Cartão de Crédito,Entregue,87,0,43.91
16210,2690,2023-01-10,Cartão de Crédito,Entregue,252,25,29.79
16211,1854,2023-09-10,Cartão de Crédito,Entregue,181,5,27.08
16212,289,2024-05-15,Boleto,Cancelado,111,20,15.24
16213,3141,2024-06-02,Pix,Entregue,115,0,13.26
16214,2418,2022-03-08,Boleto,Enviado,181,25,21.9
16215,2009,2023-11-10,Pix,Entregue,260,0,41.63
16216,3659,2024-08-20,Cartão de Débito,Entregue,40,0,15.09
16217,507,2022-01-07,Pix,Cancelado,243,0,39.17
16218,1823,2025-07-11,Pix,Enviado,258,15,13.12
16219,2580,2021-06-19,Boleto,Pendente,146,15,34.96
16220,3790,2025-04-09,Cartão de Crédito,Entregue,252,25,11.96
16221,3927,2024-08-03,Cartão de Débito,Entregue,140,25,11.08
16222,4461,2021-01-29,Pix,Entregue,225,0,31.31
16223,3728,2022-04-23,Cartão de Crédito,Entregue,141,0,19.08
16224,706,2022-01-10,Cartão de Crédito,Entregue,239,5,41.13
16225,1322,2023-05-09,Cartão de Débito,Enviado,183,20,42.33
16226,4879,2020-04-02,Cartão de Débito,Pendente,45,30,44.69
16227,2752,2021-11-26,Pix,Entregue,252,10,41.36
16228,991,2024-01-03,Boleto,Entregue,87,30,14.93
16229,1676,2024-10-11,Boleto,Entregue,26,0,34.43
16230,549,2023-09-06,Cartão de Crédito,Entregue,257,5,11.55
16231,1276,2022-06-26,Pix,Entregue,259,5,37.38
16232,3703,2022-06-18,Cartão de Crédito,Pendente,78,15,8.53
16233,3434,2024-05-15,Cartão de Débito,Entregue,203,5,26.36
16234,4329,2024-02-08,Cartão de Crédito,Entregue,256,15,30.91
16235,1962,2023-06-05,Cartão de Crédito,Enviado,108,5,28.23
16236,1650,2022-05-04,Pix,Entregue,259,5,11.52
16237,1634,2026-02-15,Pix,Entregue,6,20,40.58
16238,4197,2021-11-26,Cartão de Crédito,Entregue,257,0,17.75
16239,275,2024-03-19,Cartão de Débito,Entregue,95,0,41.45
16240,2928,2022-08-09,Cartão de Crédito,Enviado,225,0,25.13
16241,4974,2020-12-15,Cartão de Débito,Pago,258,10,44.35
16242,407,2025-10-15,Boleto,Entregue,51,25,31.04
16243,243,2021-02-04,Pix,Entregue,158,5,31.21
16244,4101,2023-01-25,Pix,Entregue,188,0,9.82
16245,367,2021-08-07,Cartão de Crédito,Entregue,77,10,43.98
16246,3872,2020-02-16,Boleto,Entregue,187,0,13.59
16247,2037,2022-10-10,Pix,Entregue,221,30,25.54
16248,2010,2022-12-22,Pix,Enviado,137,10,11.15
16249,4749,2025-08-18,Pix,Entregue,141,0,38.22
16250,3702,2023-02-05,Boleto,Entregue,155,0,32.44
16251,3860,2022-02-24,Pix,Entregue,15,15,26.07
16252,4304,2021-12-04,Pix,Entregue,251,20,40.29
16253,3704,2020-03-10,Cartão de Débito,Enviado,172,10,11.39
16254,1330,2025-06-19,Cartão de Crédito,Entregue,151,5,23.85
16255,2891,2022-12-15,Pix,Entregue,101,0,44.0
16256,2247,2024-05-20,Cartão de Crédito,Entregue,201,0,40.84
16257,1527,2020-07-20,Cartão de Débito,Entregue,255,0,9.73
16258,108,2023-05-24,Cartão de Crédito,Enviado,228,0,40.03
16259,685,2022-05-10,Pix,Entregue,260,20,16.11
16260,1583,2025-06-14,Boleto,Entregue,98,30,27.28
16261,4510,2022-10-08,Cartão de Débito,Entregue,221,5,30.62
16262,360,2021-08-10,Cartão de Crédito,Entregue,173,0,17.68
16263,424,2023-02-21,Cartão de Crédito,Entregue,107,0,21.74
16264,121,2020-10-05,Pix,Entregue,151,0,14.88
16265,513,2021-06-17,Boleto,Entregue,260,0,42.86
16266,1439,2024-09-15,Cartão de Crédito,Entregue,150,30,22.83
16267,2438,2020-09-01,Pix,Entregue,190,0,12.43
16268,1156,2020-05-24,Cartão de Débito,Entregue,257,15,12.15
16269,3786,2023-10-06,Pix,Pago,126,25,37.66
16270,640,2022-01-07,Pix,Entregue,269,15,40.57
16271,2029,2022-02-24,Cartão de Débito,Entregue,224,0,38.58
16272,2462,2025-12-03,Pix,Entregue,176,30,44.23
16273,4426,2023-12-03,Cartão de Crédito,Pago,188,5,14.01
16274,2110,2025-05-05,Cartão de Crédito,Entregue,109,30,39.78
16275,4186,2025-11-15,Pix,Entregue,31,0,16.83
16276,458,2021-10-18,Pix,Entregue,81,30,12.5
16277,972,2023-12-19,Pix,Entregue,131,10,28.21
16278,1984,2021-09-12,Cartão de Débito,Enviado,140,20,17.47
16279,4865,2021-02-18,Pix,Entregue,72,20,27.27
16280,364,2025-03-31,Cartão de Crédito,Entregue,108,30,22.84
16281,3361,2024-11-12,Pix,Enviado,251,0,11.28
16282,3758,2024-08-21,Pix,Entregue,189,15,28.51
16283,171,2024-01-19,Cartão de Débito,Pendente,43,20,28.35
16284,355,2026-03-07,Pix,Pago,259,20,38.51
16285,1839,2021-09-05,Pix,Entregue,225,0,30.4
16286,1129,2024-05-13,Pix,Entregue,51,10,8.67
16287,1713,2024-05-14,Cartão de Crédito,Entregue,149,0,31.72
16288,4076,2022-04-14,Pix,Entregue,221,25,12.36
16289,2887,2022-05-17,Boleto,Cancelado,251,0,12.02
16290,3431,2020-09-03,Pix,Entregue,127,25,20.9
16291,2152,2021-10-16,Pix,Entregue,79,0,22.46
16292,2214,2025-06-17,Boleto,Entregue,119,10,29.97
16293,2490,2020-03-06,Cartão de Crédito,Pendente,40,20,14.26
16294,2569,2020-01-17,Pix,Entregue,151,20,41.15
16295,1151,2021-03-26,Cartão de Crédito,Pago,35,5,10.6
16296,4596,2022-03-11,Pix,Entregue,255,20,24.78
16297,3122,2022-01-07,Pix,Enviado,50,0,42.65
16298,2241,2025-01-29,Cartão de Crédito,Entregue,173,0,15.63
16299,1726,2022-06-11,Pix,Entregue,113,20,15.03
16300,296,2025-01-12,Pix,Entregue,251,10,39.31
16301,200,2022-01-31,Pix,Entregue,251,15,42.23
16302,3321,2024-01-07,Cartão de Crédito,Entregue,241,20,11.99
16303,879,2020-02-16,Cartão de Crédito,Enviado,54,0,37.52
16304,705,2021-05-13,Cartão de Crédito,Entregue,129,15,22.71
16305,3652,2025-03-20,Cartão de Crédito,Entregue,230,0,30.33
16306,1087,2025-11-04,Cartão de Crédito,Entregue,81,25,22.33
16307,3482,2024-08-12,Cartão de Crédito,Entregue,158,25,19.36
16308,3397,2023-06-19,Pix,Cancelado,251,15,29.89
16309,201,2020-06-23,Cartão de Crédito,Cancelado,84,20,20.27
16310,4906,2021-10-31,Cartão de Débito,Entregue,156,0,26.78
16311,3922,2021-09-07,Cartão de Débito,Entregue,111,30,31.87
16312,580,2026-01-09,Pix,Entregue,72,30,17.49
16313,3831,2021-09-25,Cartão de Débito,Entregue,102,25,30.54
16314,2779,2021-08-27,Pix,Entregue,251,10,44.1
16315,2066,2024-02-19,Cartão de Crédito,Entregue,224,0,28.72
16316,3692,2024-08-07,Boleto,Entregue,122,5,29.27
16317,1283,2023-06-22,Cartão de Débito,Enviado,151,30,13.12
16318,872,2020-07-04,Pix,Cancelado,258,30,12.67
16319,3002,2023-02-24,Cartão de Débito,Entregue,257,20,16.07
16320,3306,2025-06-28,Cartão de Crédito,Entregue,154,10,28.1
16321,2391,2023-11-21,Pix,Pendente,43,30,23.87
16322,1406,2024-08-03,Cartão de Débito,Entregue,260,20,40.67
16323,4632,2023-09-23,Pix,Pendente,91,0,13.11
16324,1795,2025-12-01,Pix,Cancelado,49,0,22.99
16325,2026,2022-09-01,Pix,Entregue,47,5,35.75
16326,3951,2020-03-30,Cartão de Débito,Entregue,257,0,22.46
16327,1657,2024-10-01,Cartão de Débito,Entregue,181,0,33.12
16328,4961,2021-07-10,Cartão de Crédito,Pago,44,0,25.58
16329,2041,2026-02-06,Pix,Entregue,51,0,10.74
16330,2680,2021-05-19,Pix,Pendente,101,0,17.15
16331,74,2020-12-03,Cartão de Débito,Entregue,41,10,39.63
16332,3820,2021-10-20,Cartão de Crédito,Entregue,142,10,28.12
16333,3941,2025-03-09,Cartão de Crédito,Enviado,257,15,19.36
16334,4551,2025-12-14,Cartão de Crédito,Entregue,181,0,17.77
16335,1335,2020-12-31,Cartão de Crédito,Entregue,151,15,18.57
16336,615,2023-06-23,Cartão de Crédito,Entregue,173,15,22.3
16337,578,2024-01-27,Pix,Entregue,47,10,43.92
16338,1109,2022-09-07,Cartão de Crédito,Entregue,167,5,15.93
16339,2237,2024-11-19,Cartão de Crédito,Enviado,190,0,26.44
16340,2732,2020-11-14,Boleto,Entregue,54,30,30.78
16341,3735,2022-01-10,Boleto,Pendente,177,0,44.38
16342,1516,2021-10-04,Cartão de Crédito,Entregue,181,20,37.53
16343,2895,2021-02-19,Pix,Entregue,181,0,44.91
16344,555,2021-08-19,Boleto,Entregue,169,10,21.55
16345,2000,2021-05-05,Pix,Entregue,83,30,38.86
16346,1552,2023-05-01,Cartão de Débito,Cancelado,251,30,19.23
16347,1443,2021-03-31,Cartão de Crédito,Entregue,251,25,38.71
16348,2408,2024-03-04,Pix,Pendente,45,15,23.67
16349,1618,2024-11-30,Cartão de Débito,Entregue,204,0,42.35
16350,1428,2022-08-16,Cartão de Crédito,Enviado,107,0,26.03
16351,3989,2025-08-25,Pix,Entregue,47,0,23.82
16352,1163,2025-07-12,Pix,Entregue,46,20,18.07
16353,4609,2020-01-14,Pix,Entregue,188,0,29.3
16354,4177,2024-11-26,Boleto,Cancelado,61,25,26.74
16355,843,2024-03-07,Cartão de Débito,Pago,225,30,20.67
16356,659,2021-10-08,Cartão de Crédito,Entregue,171,5,37.7
16357,3401,2021-02-11,Pix,Entregue,181,10,37.48
16358,2343,2022-07-10,Cartão de Crédito,Entregue,251,0,26.8
16359,3169,2025-09-27,Cartão de Crédito,Entregue,35,5,41.01
16360,358,2021-04-17,Pix,Entregue,254,10,27.74
