id_item,id_pedido,id_produto,quantidade,valor_unitario
36166,17821,240,1,2017.38
36167,17822,132,4,880.72
36168,17823,64,1,1730.11
36169,17824,58,2,97.73
36170,17824,226,1,896.81
36171,17825,228,2,3959.82
36172,17826,200,1,324.05
36173,17826,90,1,393.25
36174,17827,56,1,2693.22
36175,17828,33,2,248.19
36176,17828,32,4,40.77
36177,17829,96,4,2080.82
36178,17830,15,1,4207.92
36179,17831,148,4,4915.62
36180,17831,162,2,208.78
36181,17831,173,4,42.03
36182,17832,172,2,675.59
36183,17832,60,3,1113.05
36184,17832,62,4,150.56
36185,17833,3,3,306.44
36186,17834,13,4,4533.72
36187,17834,65,1,143.94
36188,17834,221,2,1149.99
36189,17834,17,3,309.36
36190,17835,137,4,4398.23
36191,17835,249,3,933.4
36192,17836,154,1,3178.62
36193,17837,228,2,3791.19
36194,17837,9,2,4222.11
36195,17838,200,4,365.18
36196,17839,70,2,1681.59
36197,17839,258,4,267.96
36198,17839,29,4,121.04
36199,17839,135,1,1423.74
36200,17840,91,4,3728.7
36201,17840,37,4,53.38
36202,17840,41,4,4000.57
36203,17840,224,2,409.75
36204,17840,61,4,1803.82
36205,17841,11,1,3846.98
36206,17842,106,4,198.02
36207,17842,287,3,339.63
36208,17842,237,4,87.54
36209,17843,275,2,750.4
36210,17843,257,1,76.57
36211,17843,63,1,3578.52
36212,17843,186,1,1069.01
36213,17843,270,3,549.6
36214,17844,232,4,398.94
36215,17844,136,2,2733.65
36216,17844,103,1,1262.89
36217,17845,58,2,95.58
36218,17845,10,2,262.46
36219,17846,160,2,112.97
36220,17847,292,3,1342.07
36221,17847,250,2,1161.53
36222,17848,48,2,490.76
36223,17848,292,2,1347.16
36224,17849,137,2,4820.85
36225,17850,74,3,970.99
36226,17851,246,2,45.18
36227,17851,102,3,229.46
36228,17851,28,2,35.46
36229,17852,266,4,1330.57
36230,17852,259,3,228.69
36231,17853,21,4,2449.72
36232,17853,79,2,980.2
36233,17853,70,2,1657.15
36234,17853,55,4,1362.55
36235,17854,197,2,4215.95
36236,17854,257,3,73.26
36237,17855,299,2,1925.32
36238,17855,70,3,1541.71
36239,17856,99,2,4463.06
36240,17856,256,1,1545.58
36241,17856,119,3,2443.38
36242,17857,64,3,1620.33
36243,17857,11,4,3576.45
36244,17857,106,2,224.26
36245,17858,132,1,946.62
36246,17858,93,2,233.83
36247,17859,207,3,78.97
36248,17859,272,4,1345.74
36249,17859,40,3,148.69
36250,17859,65,4,164.89
36251,17860,91,1,3656.49
36252,17860,285,3,396.58
36253,17860,204,1,1421.54
36254,17860,245,1,1069.85
36255,17860,201,1,360.3
36256,17861,41,4,3489.16
36257,17862,108,2,915.01
36258,17862,105,3,3806.44
36259,17862,198,2,301.41
36260,17863,252,3,133.75
36261,17863,265,3,72.99
36262,17864,282,2,2529.1
36263,17864,288,3,300.33
36264,17865,134,1,234.62
36265,17866,126,2,1302.46
36266,17866,192,1,4435.31
36267,17867,153,2,338.69
36268,17867,5,1,131.99
36269,17868,139,3,961.08
36270,17868,66,1,2105.65
36271,17868,65,2,156.33
36272,17869,18,1,239.11
36273,17870,212,3,307.16
36274,17871,264,2,991.42
36275,17871,57,4,4242.8
36276,17871,10,4,268.01
36277,17871,193,4,69.91
36278,17872,250,2,1167.94
36279,17873,108,4,967.56
36280,17873,269,1,2636.56
36281,17874,232,3,430.31
36282,17875,236,1,263.6
36283,17875,227,1,2370.7
36284,17875,275,3,824.15
36285,17876,38,2,1610.3
36286,17876,245,3,1115.52
36287,17876,217,1,3407.8
36288,17877,112,4,269.26
36289,17878,264,2,1103.48
36290,17879,100,3,1983.17
36291,17880,266,4,1239.0
36292,17880,208,1,1171.64
36293,17880,152,2,1984.84
36294,17881,25,2,1831.77
36295,17881,183,3,90.45
36296,17882,210,1,326.48
36297,17883,278,4,350.05
36298,17883,84,1,3668.73
36299,17883,152,3,2310.53
36300,17883,259,2,204.07
36301,17884,176,4,4166.41
36302,17884,261,3,58.14
36303,17885,254,4,357.14
36304,17885,298,2,620.09
36305,17885,183,2,98.84
36306,17886,70,2,1542.36
36307,17887,210,3,301.27
36308,17887,40,2,159.51
36309,17887,251,1,5132.76
36310,17888,212,1,288.45
36311,17888,286,1,193.33
36312,17889,244,4,78.21
36313,17889,193,3,60.05
36314,17890,267,4,112.05
36315,17891,270,3,525.98
36316,17891,286,3,191.02
36317,17891,11,3,3415.41
36318,17892,257,3,66.67
36319,17893,238,4,1234.64
36320,17894,25,3,1884.19
36321,17895,206,2,383.82
36322,17895,1,2,1427.6
36323,17895,190,2,312.18
36324,17896,252,1,122.59
36325,17896,291,1,126.24
36326,17897,47,4,344.84
36327,17898,18,3,222.31
36328,17899,225,3,2131.7
36329,17900,70,4,1683.01
36330,17900,261,2,64.32
36331,17900,183,2,85.38
36332,17901,286,2,202.8
36333,17901,199,2,122.54
36334,17902,239,1,349.24
36335,17902,256,2,1509.65
36336,17903,91,2,4047.38
36337,17903,298,1,579.94
36338,17904,21,4,2444.39
36339,17904,257,1,80.17
36340,17905,49,4,1403.79
36341,17905,63,2,4012.91
36342,17906,7,1,625.0
36343,17906,60,1,1028.92
36344,17906,187,3,79.67
36345,17907,268,1,1499.14
36346,17908,23,2,157.51
36347,17909,246,2,42.75
36348,17909,119,2,2343.2
36349,17910,183,1,97.86
36350,17910,161,3,186.37
36351,17910,15,1,4869.74
36352,17910,209,4,4193.89
36353,17911,71,3,175.17
36354,17911,122,3,903.73
36355,17912,237,3,101.99
36356,17912,203,4,2878.48
36357,17912,111,1,154.84
36358,17912,253,1,115.8
36359,17913,255,1,1878.79
36360,17913,247,1,1657.07
36361,17913,209,3,3960.35
36362,17914,231,3,259.96
36363,17914,41,3,3371.37
36364,17914,1,4,1349.22
36365,17914,187,4,78.54
36366,17915,184,4,232.65
36367,17915,231,4,242.43
36368,17916,39,1,339.87
36369,17917,120,2,2127.39
36370,17918,193,2,63.82
36371,17919,50,2,560.05
36372,17919,194,2,164.35
36373,17920,123,4,88.38
36374,17921,236,1,232.42
36375,17921,240,2,2048.31
36376,17921,267,2,121.53
36377,17922,78,4,59.22
36378,17923,252,3,112.02
36379,17924,202,1,345.8
36380,17925,130,3,1383.09
36381,17925,112,3,258.79
36382,17925,190,4,322.53
36383,17926,93,2,214.25
36384,17926,232,3,430.2
36385,17926,54,1,308.2
36386,17926,8,2,1303.93
36387,17926,278,1,334.64
36388,17927,154,1,3143.09
36389,17927,209,1,4180.38
36390,17927,131,2,112.88
36391,17928,60,1,1032.7
36392,17929,12,3,1072.57
36393,17929,147,4,515.51
36394,17929,50,2,522.48
36395,17930,195,2,1238.97
36396,17930,67,3,232.99
36397,17930,190,3,300.34
36398,17930,284,1,295.52
36399,17930,139,1,1151.02
36400,17931,196,2,2867.37
36401,17931,295,3,4026.18
36402,17931,83,1,3143.48
36403,17931,23,3,162.42
36404,17932,294,1,261.39
36405,17932,125,4,1462.8
36406,17932,230,1,253.65
36407,17932,80,1,75.31
36408,17933,29,3,127.74
36409,17933,84,1,3283.54
36410,17933,99,4,4273.8
36411,17934,70,3,1549.58
36412,17934,224,4,402.43
36413,17935,175,2,2421.08
36414,17936,31,1,1114.94
36415,17936,225,4,2126.71
36416,17937,233,1,299.89
36417,17938,270,1,535.07
36418,17939,250,3,1072.67
36419,17939,296,3,1187.8
36420,17939,49,4,1343.65
36421,17940,203,1,3202.4
36422,17941,154,1,3306.27
36423,17942,214,2,1955.17
36424,17942,208,3,1194.02
36425,17943,212,2,271.92
36426,17944,185,4,592.96
36427,17945,255,4,2127.4
36428,17945,180,2,272.59
36429,17946,233,2,338.64
36430,17946,298,2,561.24
36431,17947,34,4,34.85
36432,17948,11,2,3412.39
36433,17948,55,3,1241.66
36434,17948,185,1,543.96
36435,17948,32,4,43.65
36436,17949,247,4,1812.86
36437,17949,50,3,553.85
36438,17950,100,3,2017.2
36439,17951,133,1,511.26
36440,17951,175,1,2727.6
36441,17951,44,3,1485.35
36442,17952,26,2,343.88
36443,17953,249,1,901.93
36444,17954,196,1,3048.44
36445,17954,208,3,1232.92
36446,17954,295,2,4643.92
36447,17955,38,3,1780.06
36448,17956,49,3,1314.96
36449,17956,150,4,128.13
36450,17956,24,3,5058.32
36451,17956,79,2,900.5
36452,17957,238,4,1349.81
36453,17958,236,2,253.15
36454,17959,193,2,68.69
36455,17960,187,2,80.9
36456,17960,30,4,110.95
36457,17961,228,4,4417.92
36458,17962,188,1,171.6
36459,17962,22,1,231.89
36460,17962,73,1,1334.09
36461,17963,214,4,1862.35
36462,17964,129,4,683.69
36463,17965,219,1,495.27
36464,17965,173,1,37.01
36465,17965,95,4,169.49
36466,17966,167,2,3747.92
36467,17966,285,3,382.0
36468,17966,291,3,127.66
36469,17967,112,1,281.2
36470,17967,299,4,1931.29
36471,17968,70,4,1721.6
36472,17968,60,2,974.28
36473,17969,78,3,57.08
36474,17969,61,4,1814.55
36475,17970,246,4,43.84
36476,17970,199,1,137.25
36477,17970,111,1,156.93
36478,17970,170,1,4498.96
36479,17971,38,4,1903.01
36480,17971,18,3,247.79
36481,17971,222,2,2029.83
36482,17972,272,1,1261.52
36483,17973,93,3,236.89
36484,17974,59,3,241.68
36485,17975,221,4,1119.4
36486,17975,96,4,1774.91
36487,17975,108,3,857.51
36488,17976,181,4,61.9
36489,17976,138,4,170.95
36490,17977,124,3,1098.57
36491,17978,111,4,151.59
36492,17979,79,1,960.18
36493,17980,53,3,80.81
36494,17980,271,2,618.95
36495,17981,176,3,4223.63
36496,17981,150,2,134.47
36497,17982,16,1,1672.57
36498,17983,11,4,3656.96
36499,17984,52,3,2189.38
36500,17984,104,1,668.37
36501,17984,227,3,2290.52
36502,17984,174,2,1069.24
36503,17984,9,1,3553.48
36504,17985,130,2,1430.03
36505,17985,69,2,2432.14
36506,17985,144,4,212.73
36507,17985,263,3,80.42
36508,17985,244,2,89.72
36509,17986,175,2,2828.86
36510,17987,132,4,967.94
36511,17987,11,4,4081.07
36512,17988,2,4,275.94
36513,17988,28,2,36.91
36514,17988,157,3,2483.95
36515,17988,237,1,102.38
36516,17989,5,4,137.63
36517,17990,288,3,341.81
36518,17990,47,2,336.44
36519,17990,261,3,62.99
36520,17991,138,2,147.53
36521,17991,189,4,573.55
36522,17991,122,1,967.7
36523,17991,50,4,508.37
36524,17991,22,4,229.44
36525,17992,88,2,570.44
36526,17993,293,3,337.25
36527,17993,126,1,1172.74
36528,17993,80,3,69.42
36529,17994,34,1,31.29
36530,17994,240,4,1894.53
36531,17995,268,3,1537.0
36532,17996,156,4,62.15
36533,17996,160,3,103.64
36534,17996,224,2,433.94
36535,17997,207,4,87.6
36536,17997,269,2,2499.93
36537,17997,143,2,637.89
36538,17998,223,3,896.01
36539,17998,52,3,2278.26
36540,17998,77,4,254.08
36541,17998,67,2,253.23
36542,17998,105,4,3436.04
36543,17999,127,1,374.7
36544,17999,112,2,293.07
36545,18000,84,1,3265.46
36546,18000,278,4,354.3
36547,18001,240,1,1808.23
36548,18001,221,2,1202.3
36549,18002,146,2,554.81
36550,18003,255,2,1885.78
36551,18003,200,4,360.1
36552,18004,85,4,274.55
36553,18005,70,1,1620.9
36554,18005,146,3,574.11
36555,18006,153,4,307.57
36556,18006,174,4,992.74
36557,18006,163,3,1390.68
36558,18007,228,3,4373.89
36559,18008,167,4,3715.91
36560,18008,184,1,229.72
36561,18008,124,4,983.52
36562,18009,75,2,38.26
36563,18010,159,1,1316.58
36564,18010,76,1,890.31
36565,18011,176,3,4848.79
36566,18011,236,3,254.86
36567,18011,23,3,173.96
36568,18011,120,2,2076.75
36569,18012,285,3,386.01
36570,18012,43,1,97.04
36571,18013,77,4,253.04
36572,18014,214,4,1946.4
36573,18015,291,2,141.86
36574,18015,152,3,2160.62
36575,18015,139,3,1054.92
36576,18015,203,3,3039.28
36577,18016,45,4,347.11
36578,18016,192,2,3854.41
36579,18017,127,3,362.3
36580,18017,71,3,175.41
36581,18018,159,2,1266.55
36582,18018,70,2,1812.01
36583,18018,161,3,168.58
36584,18018,6,2,1391.39
36585,18019,101,4,214.71
36586,18020,235,2,145.68
36587,18020,58,4,90.45
36588,18020,291,2,134.24
36589,18020,134,4,235.11
36590,18020,47,3,378.25
36591,18021,32,1,41.76
36592,18022,234,2,180.77
36593,18022,2,3,295.44
36594,18023,168,2,52.17
36595,18023,84,1,3530.0
36596,18024,126,3,1346.21
36597,18025,196,2,2707.74
36598,18025,198,2,289.54
36599,18026,214,1,2134.92
36600,18026,40,4,143.01
36601,18026,168,3,52.05
36602,18027,139,1,1068.65
36603,18027,120,1,2283.49
36604,18027,16,3,1831.18
36605,18027,298,4,553.31
36606,18027,165,4,85.57
36607,18028,285,1,419.97
36608,18029,270,1,506.29
36609,18030,72,1,2621.52
36610,18030,84,1,3427.93
36611,18030,98,1,2917.85
36612,18031,246,3,46.4
36613,18032,203,4,2993.11
36614,18033,143,2,598.13
36615,18033,240,4,1787.13
36616,18033,171,2,63.74
36617,18034,206,2,364.74
36618,18034,263,4,84.25
36619,18034,91,2,3758.13
36620,18034,200,1,334.32
36621,18035,121,1,104.14
36622,18035,34,3,36.01
36623,18035,288,3,327.97
36624,18036,67,3,259.67
36625,18037,31,2,963.57
36626,18038,234,2,157.55
36627,18038,167,3,3857.4
36628,18039,81,1,240.63
36629,18039,165,3,74.03
36630,18040,270,1,580.51
36631,18040,114,4,122.54
36632,18040,154,1,2987.16
36633,18040,106,3,221.97
36634,18041,287,2,288.47
36635,18042,207,1,86.96
36636,18042,217,1,3087.81
36637,18043,160,4,106.62
36638,18044,22,2,263.12
36639,18044,154,4,3039.36
36640,18045,149,3,301.84
36641,18045,223,1,925.13
36642,18046,234,4,167.54
36643,18047,182,1,1166.76
36644,18048,131,1,117.22
36645,18049,247,3,1634.61
36646,18049,9,3,4064.86
36647,18049,216,2,886.08
36648,18050,238,4,1375.34
36649,18051,139,3,1115.02
36650,18052,83,1,3142.06
36651,18053,137,3,4403.76
36652,18054,245,3,1108.46
36653,18054,9,4,4114.81
36654,18054,42,1,3318.17
36655,18055,22,4,249.0
36656,18055,151,3,1142.26
36657,18055,274,1,624.18
36658,18055,102,1,229.57
36659,18055,96,4,2077.04
36660,18056,157,3,2927.8
36661,18056,10,3,264.07
36662,18057,152,1,2251.38
36663,18057,215,3,1311.87
36664,18057,77,3,253.82
36665,18057,112,4,307.87
36666,18058,275,1,738.98
36667,18059,166,2,101.17
36668,18059,187,1,76.72
36669,18060,38,2,1670.78
36670,18060,163,2,1258.23
36671,18061,164,1,218.93
36672,18061,108,3,870.59
36673,18062,98,3,2980.42
36674,18062,291,3,125.33
36675,18063,111,2,146.66
36676,18063,118,2,2791.54
36677,18063,287,3,320.58
36678,18064,166,2,115.19
36679,18064,87,3,3592.97
36680,18065,283,4,2378.29
36681,18066,166,1,119.77
36682,18066,113,1,160.36
36683,18066,85,2,275.59
36684,18066,147,1,517.8
36685,18066,81,1,200.8
36686,18067,170,3,4833.16
36687,18067,11,4,3733.87
36688,18067,185,2,546.86
36689,18067,22,1,238.69
36690,18068,259,2,234.67
36691,18068,137,4,4441.12
36692,18068,64,3,1459.4
36693,18069,77,4,273.92
36694,18070,266,4,1276.03
36695,18071,135,3,1270.2
36696,18072,106,1,208.3
36697,18073,146,2,572.89
36698,18073,103,1,1172.31
36699,18074,259,4,230.76
36700,18074,257,2,70.07
36701,18075,23,3,189.39
36702,18076,129,1,655.72
36703,18077,262,1,1635.91
36704,18077,249,3,996.16
36705,18077,43,4,91.83
36706,18077,40,1,151.66
36707,18078,171,3,61.15
36708,18079,45,2,362.35
36709,18079,298,2,578.26
36710,18079,235,3,133.96
36711,18079,152,2,2061.33
36712,18080,29,4,121.81
36713,18080,292,2,1341.73
36714,18080,237,2,100.55
36715,18081,51,1,567.64
36716,18081,236,1,251.4
36717,18082,246,3,47.41
36718,18082,30,2,106.82
36719,18083,129,1,655.8
36720,18083,2,2,287.85
36721,18084,46,4,2142.74
36722,18085,235,2,126.59
36723,18086,248,3,4169.38
36724,18086,185,1,541.71
36725,18086,134,4,236.18
36726,18087,146,1,601.97
36727,18087,77,1,266.68
36728,18088,297,3,281.69
36729,18089,131,2,113.38
36730,18089,166,2,116.4
36731,18089,77,1,282.69
36732,18090,121,3,93.52
36733,18091,300,4,343.36
36734,18091,82,4,74.83
36735,18092,11,4,4010.76
36736,18092,12,2,1009.23
36737,18093,136,1,2607.98
36738,18094,268,2,1594.15
36739,18095,300,2,326.52
36740,18096,138,3,161.79
36741,18096,23,1,168.98
36742,18097,235,1,143.33
36743,18098,298,1,621.58
36744,18099,6,1,1435.67
36745,18100,167,2,3499.96
36746,18100,106,4,220.55
36747,18100,272,2,1439.82
36748,18100,288,2,312.91
36749,18100,67,3,257.19
36750,18101,188,4,203.07
36751,18101,115,4,323.4
36752,18102,146,2,592.81
36753,18102,249,3,1062.45
36754,18102,119,3,2746.68
36755,18102,128,1,513.44
36756,18103,186,4,1035.49
36757,18103,233,2,330.03
36758,18104,220,2,558.66
36759,18104,253,3,107.12
36760,18104,241,4,801.74
36761,18104,28,1,33.95
36762,18105,23,3,164.38
36763,18106,207,4,86.65
36764,18106,55,1,1378.3
36765,18107,189,1,581.99
36766,18107,93,4,233.84
36767,18107,291,3,125.46
36768,18107,169,4,850.08
36769,18108,115,4,315.65
36770,18109,286,4,207.12
36771,18109,71,4,185.94
36772,18110,160,1,106.32
36773,18111,262,4,1850.31
36774,18111,267,4,115.12
36775,18111,1,4,1352.09
36776,18111,109,4,2115.89
36777,18112,114,2,106.67
36778,18112,137,1,4822.03
36779,18113,147,1,587.81
36780,18114,202,4,323.15
36781,18114,120,2,2179.26
36782,18114,257,2,70.76
36783,18115,179,3,31.64
36784,18116,100,1,1771.67
36785,18117,293,4,311.85
36786,18118,121,4,94.17
36787,18119,266,3,1134.4
36788,18120,1,3,1359.06
36789,18121,141,2,272.14
36790,18121,28,2,36.06
36791,18121,188,1,178.83
36792,18122,6,2,1296.7
36793,18122,37,1,58.5
36794,18123,6,3,1280.06
36795,18123,104,2,654.58
36796,18123,136,4,2906.5
36797,18124,96,1,1818.17
36798,18125,234,3,188.0
36799,18126,258,1,279.41
36800,18126,28,3,33.71
36801,18127,156,1,57.82
36802,18127,26,1,307.2
36803,18127,60,2,1136.47
36804,18127,279,1,1166.93
36805,18128,109,3,1997.08
36806,18128,72,2,2582.0
36807,18128,83,2,2975.45
36808,18129,226,2,941.39
36809,18129,119,4,2551.21
36810,18130,121,3,100.72
36811,18131,70,3,1637.1
36812,18131,56,3,2787.11
36813,18132,2,3,297.09
36814,18132,27,4,1618.04
36815,18132,89,4,378.03
36816,18133,31,3,1058.46
36817,18133,25,4,1990.87
36818,18134,214,1,2115.76
36819,18134,255,2,1793.76
36820,18134,292,1,1419.45
36821,18135,268,3,1437.35
36822,18136,269,1,2766.03
36823,18136,55,4,1317.14
36824,18137,138,3,166.93
36825,18137,231,3,242.23
36826,18138,23,1,178.33
36827,18138,183,4,99.46
36828,18139,10,1,262.77
36829,18140,257,3,71.72
36830,18141,125,1,1220.96
36831,18141,196,2,2929.95
36832,18142,284,4,302.04
36833,18143,25,2,1844.92
36834,18144,116,3,214.68
36835,18145,199,3,117.89
36836,18145,227,1,2403.54
36837,18146,144,1,204.55
36838,18146,256,3,1375.94
36839,18147,293,3,325.98
36840,18147,217,2,3661.97
36841,18148,107,2,42.5
36842,18148,253,4,113.01
36843,18149,1,4,1392.05
36844,18149,85,4,269.16
36845,18150,254,4,336.57
36846,18150,265,4,70.53
36847,18150,30,4,98.69
36848,18151,5,4,118.6
36849,18151,25,1,1840.42
36850,18151,95,2,172.98
36851,18151,19,1,1404.37
36852,18151,292,3,1328.85
36853,18152,238,1,1338.48
36854,18153,239,3,317.18
36855,18154,262,2,1850.73
36856,18154,16,3,1836.87
36857,18154,74,2,907.75
36858,18155,271,4,723.95
36859,18155,253,2,118.24
36860,18155,285,2,391.92
36861,18155,287,4,333.56
36862,18156,3,4,351.04
36863,18156,38,2,1789.6
36864,18157,165,2,87.5
36865,18158,271,1,659.86
36866,18158,247,3,1767.35
36867,18158,61,3,1893.97
36868,18159,19,3,1568.89
36869,18159,266,4,1248.06
36870,18160,239,2,336.16
36871,18161,73,1,1265.19
36872,18161,182,1,1158.6
36873,18161,5,4,133.09
36874,18161,8,4,1195.93
36875,18162,202,3,360.68
36876,18162,63,1,4064.0
36877,18163,30,3,106.79
36878,18164,235,2,129.05
36879,18164,11,1,3886.72
36880,18164,67,4,246.64
36881,18164,25,1,2126.46
36882,18165,281,3,1215.83
36883,18165,221,4,1228.47
36884,18165,204,4,1280.31
36885,18166,33,1,266.45
36886,18167,236,1,238.67
36887,18168,38,2,1756.28
36888,18168,268,2,1402.35
36889,18168,252,4,119.73
36890,18168,185,3,592.58
36891,18169,244,2,84.1
36892,18170,250,2,1091.93
36893,18170,271,3,660.31
36894,18170,273,4,1042.66
36895,18170,65,4,162.39
36896,18171,109,2,1921.2
36897,18171,97,3,1617.01
36898,18172,223,2,942.8
36899,18173,185,3,490.25
36900,18174,235,3,122.32
36901,18175,204,2,1263.09
36902,18176,9,3,3886.18
36903,18176,47,2,391.23
36904,18177,115,2,300.99
36905,18177,249,3,908.04
36906,18177,259,4,217.73
36907,18178,166,2,116.84
36908,18178,19,1,1413.75
36909,18178,41,3,3967.29
36910,18178,244,2,78.1
36911,18179,197,4,3757.45
36912,18179,169,3,742.4
36913,18179,145,2,381.64
36914,18179,288,2,321.15
36915,18179,175,2,2888.62
36916,18180,243,4,59.0
36917,18181,282,4,2863.6
36918,18181,166,1,110.15
36919,18182,37,1,51.71
36920,18182,240,2,2018.9
36921,18182,92,3,182.53
36922,18183,166,1,113.15
36923,18184,230,3,280.1
36924,18184,100,3,1962.61
36925,18184,176,1,4174.17
36926,18185,86,2,244.74
36927,18185,290,2,183.22
36928,18186,222,4,2163.57
36929,18187,118,2,2640.61
36930,18188,149,2,299.37
36931,18189,196,4,2663.98
36932,18189,77,3,296.43
36933,18190,210,4,292.15
36934,18190,69,4,2621.69
36935,18191,5,3,131.0
36936,18192,39,4,346.17
36937,18193,18,4,260.21
36938,18194,82,2,76.61
36939,18194,294,1,246.92
36940,18195,296,4,1078.1
36941,18195,106,4,209.67
36942,18195,276,3,3060.92
36943,18196,76,3,868.26
36944,18196,190,4,329.09
36945,18197,117,3,260.57
36946,18197,214,2,1816.1
36947,18197,139,4,1135.58
36948,18198,249,4,886.02
36949,18199,276,2,2857.9
36950,18199,115,3,298.58
36951,18199,233,3,327.01
36952,18200,70,4,1565.39
36953,18201,130,2,1334.19
36954,18201,267,4,114.49
36955,18202,191,2,230.78
36956,18203,92,3,184.87
36957,18204,64,2,1698.5
36958,18204,131,4,116.73
36959,18204,243,4,62.92
36960,18205,256,3,1377.25
36961,18205,235,4,141.69
36962,18206,264,4,1172.74
36963,18206,261,3,55.16
36964,18207,93,2,219.26
36965,18207,55,4,1252.87
36966,18207,62,3,136.64
36967,18207,107,3,41.52
36968,18208,221,1,1294.01
36969,18209,38,4,1930.25
36970,18209,92,1,194.66
36971,18209,252,1,113.04
36972,18209,160,2,112.92
36973,18209,158,3,519.1
36974,18210,93,4,230.44
36975,18210,8,3,1214.81
36976,18210,110,3,299.28
36977,18211,293,1,298.69
36978,18212,15,4,4588.04
36979,18213,53,2,90.32
36980,18213,63,4,4177.29
36981,18213,137,4,4512.62
36982,18214,173,3,38.59
36983,18214,189,4,545.82
36984,18214,117,3,277.01
36985,18215,70,2,1607.92
36986,18216,252,1,109.92
36987,18216,130,1,1342.23
36988,18217,247,3,1647.52
36989,18217,218,2,209.52
36990,18217,186,1,1009.44
36991,18218,121,2,103.7
36992,18219,286,3,224.2
36993,18220,107,3,36.49
36994,18220,274,3,683.39
36995,18221,158,4,468.94
36996,18221,260,2,172.44
36997,18221,56,2,2914.68
36998,18221,101,4,222.23
36999,18222,28,1,31.34
37000,18222,228,3,4138.49
37001,18223,35,4,52.09
37002,18223,292,4,1359.42
37003,18223,186,4,957.47
37004,18224,150,3,153.43
37005,18225,215,4,1224.48
37006,18225,58,2,100.22
37007,18226,214,3,2070.09
37008,18227,70,1,1764.7
37009,18227,197,1,3863.85
37010,18227,272,1,1253.46
37011,18228,60,1,1123.13
37012,18228,65,2,165.77
37013,18229,101,1,201.14
37014,18230,25,1,1807.73
37015,18231,100,4,2055.09
37016,18231,231,3,273.37
37017,18232,36,4,114.78
37018,18233,11,1,3992.05
37019,18233,134,1,215.08
37020,18234,239,2,317.25
37021,18234,184,2,204.42
37022,18235,52,4,1998.21
37023,18236,127,3,415.73
37024,18236,14,3,1507.22
37025,18236,77,3,287.21
37026,18237,62,1,139.96
37027,18237,165,4,74.78
37028,18237,278,1,372.69
37029,18238,195,2,1383.67
37030,18239,205,3,2461.76
37031,18239,22,3,260.8
37032,18240,220,4,572.3
37033,18241,94,3,271.79
37034,18241,89,2,445.01
37035,18242,42,1,3015.25
37036,18242,225,3,2027.64
37037,18242,131,2,98.13
37038,18242,154,1,3204.89
37039,18242,237,1,102.07
37040,18243,25,4,1748.63
37041,18244,195,2,1449.82
37042,18244,255,3,2010.55
37043,18244,93,4,212.75
37044,18245,11,1,3812.52
37045,18246,88,1,573.44
37046,18247,160,4,115.47
37047,18247,276,2,2656.32
37048,18247,61,2,1674.13
37049,18247,207,2,83.15
37050,18248,168,4,50.74
37051,18249,22,2,242.76
37052,18249,149,4,292.94
37053,18250,255,4,1837.75
37054,18250,100,2,1886.78
37055,18251,210,4,296.45
37056,18252,274,2,673.58
37057,18252,110,4,290.58
37058,18252,93,2,219.39
37059,18253,254,2,314.34
37060,18253,120,4,2358.19
37061,18254,263,1,89.42
37062,18255,95,4,166.33
37063,18255,148,3,4703.31
37064,18255,225,2,2210.95
37065,18256,275,1,788.53
37066,18256,285,3,422.0
37067,18256,195,1,1406.02
37068,18257,151,3,1052.22
37069,18258,162,1,231.11
37070,18259,171,3,57.21
37071,18259,181,4,59.58
37072,18260,198,3,320.0
37073,18260,233,3,314.2
37074,18261,286,3,193.19
37075,18261,58,3,89.62
37076,18261,30,3,97.4
37077,18262,224,4,395.97
37078,18263,294,1,230.24
37079,18263,119,4,2656.7
37080,18263,262,3,1649.95
37081,18264,242,4,301.55
37082,18264,88,2,565.63
37083,18264,190,4,331.76
37084,18264,114,1,120.92
37085,18265,97,3,1697.0
37086,18266,133,4,566.4
37087,18267,298,3,583.42
37088,18267,227,2,2347.63
37089,18268,76,2,835.7
37090,18269,241,3,735.12
37091,18270,11,1,3524.78
37092,18270,139,3,1144.48
37093,18271,273,1,1095.69
37094,18271,96,4,1842.06
37095,18271,217,4,3659.75
37096,18271,133,1,599.26
37097,18271,87,3,3916.21
37098,18272,219,2,530.87
37099,18273,134,4,224.33
37100,18274,60,1,1147.66
37101,18274,156,3,55.04
37102,18274,61,3,1890.05
37103,18275,90,1,363.42
37104,18275,173,2,41.24
37105,18275,228,3,3758.68
37106,18275,3,3,337.49
37107,18276,102,2,202.94
37108,18276,141,2,305.7
37109,18276,64,2,1749.06
37110,18276,47,2,377.73
37111,18277,263,2,86.24
37112,18277,211,4,1330.55
37113,18278,132,4,953.03
37114,18278,284,4,342.17
37115,18278,218,4,187.85
37116,18279,90,1,390.32
37117,18280,13,1,4720.59
37118,18280,204,3,1275.16
37119,18280,12,3,1082.16
37120,18281,230,3,267.55
37121,18281,181,4,64.09
37122,18281,19,4,1428.63
37123,18282,49,3,1408.53
37124,18282,249,1,1000.69
37125,18282,148,4,4650.71
37126,18282,182,4,1342.1
37127,18283,132,3,877.01
37128,18283,146,3,593.72
37129,18284,11,1,3709.54
37130,18284,157,3,2964.81
37131,18285,153,4,352.74
37132,18285,151,3,1066.58
37133,18286,54,1,290.2
37134,18286,71,4,172.95
